REPO NAME,FILE NAME,DEFAULT NAMESPACE,HTTP WITHOUT TLS,MISSING SECURITY CONTEXT,PRIVILEGE ESCALATION,USPECIFIED PRIVILEGE ESCALATION,ROOT PRIVILEGE,NO ROLLING UPDATE,USERNAME,PASSWORD,KEY,SECURE FLAG
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.coveralls.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.eslintrc.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.coveralls.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.zuul.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,stale.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.eslintrc.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.zuul.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.eslintrc.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,appveyor.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.coveralls.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,appveyor.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.eslintrc.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.eslintrc.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.eslintrc.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.coveralls.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,zuul-es5.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,zuul-es6.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,sa-frontend-pod.yaml,0,0,1,0,0,0,0,0,0,0,True
devops-kubernetes-microservices,sa-frontend-deployment-green.yaml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,service-sa-web-app-lb.yaml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,sa-frontend-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,service-sa-logic.yaml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,sa-frontend-pod2.yaml,0,0,1,0,0,0,0,0,0,0,True
devops-kubernetes-microservices,sa-logic-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,service-sa-frontend-lb.yaml,0,0,0,0,0,0,0,0,0,0,False
devops-kubernetes-microservices,sa-web-app-deployment.yaml,0,1,0,0,0,0,0,0,0,0,True
kube-micro,.travis.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,kube-land-config.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,kube-land-ui-nodeport.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,kube-green-nfs-claim.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,kube-green.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,kube-green-nfs.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,admin-service.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,customers-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,admin-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,accounts-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,users-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,kube-red-nfs.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,kube-red.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,kube-red-nfs-claim.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,admin-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,accounts-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,config.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,kube-green-nfs-claim.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,kube-green.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,kube-green-nfs.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,admin-service.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,customers-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,offers-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,vendors-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,payments-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,products-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,invoices-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,dues-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,wishlists-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,referrals-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,leads-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,admin-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,roles-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,subscriptions-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,carts-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,coupons-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,accounts-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,markets-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,users-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,returns-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,orders-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,categories-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,services-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,losts-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,kube-service.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,kube-nfs-claim.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,kube-nfs.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,kube-namespace.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,kube-deployment.yml,0,0,0,0,0,0,0,0,0,0,False
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
kube-micro,application.yml,0,2,0,0,0,0,0,0,0,0,True
boot-k8s-microservices,images-config.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,images-deployment.yaml,0,0,0,0,0,0,0,0,0,2,True
boot-k8s-microservices,images-svc.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,requirements.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,Chart.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,values.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,gateway-service.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,actors-config.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,grafana-service.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,images-service.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,prometheus-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,prometheus-configmap.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,ingress.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,actors-service.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,grafana-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,images-config.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,zipkin-service.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,images-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,actors-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,zipkin-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,prometheus-service.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,gateway-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,actors-config.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,actors-svc.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,actors-deployment.yaml,0,0,0,0,0,0,0,0,0,2,True
boot-k8s-microservices,gateway-svc.yaml,0,0,0,0,0,0,0,0,0,0,False
boot-k8s-microservices,gateway-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
hapijs-test-service-gitlabci-kubernetes,deployment.yml,0,0,0,0,0,0,0,0,0,0,False
hapijs-test-service-gitlabci-kubernetes,.gitlab-ci.yml,0,0,0,0,0,0,0,0,0,0,False
basic_microservices,skaffold.yaml,0,0,0,0,0,0,0,0,0,0,False
basic_microservices,client-depl.yaml,0,0,0,0,0,0,0,0,0,0,False
basic_microservices,ingress-srv.yaml,0,0,0,0,0,0,0,0,0,0,False
basic_microservices,query-depl.yaml,0,0,0,0,0,0,0,0,0,0,False
basic_microservices,comments-depl.yaml,0,0,0,0,0,0,0,0,0,0,False
basic_microservices,event-bus-depl.yaml,0,0,0,0,0,0,0,0,0,0,False
basic_microservices,posts-depl.yaml,0,0,0,0,0,0,0,0,0,0,False
basic_microservices,posts-srv.yaml,0,0,0,0,0,0,0,0,0,0,False
basic_microservices,moderation-depl.yaml,0,0,0,0,0,0,0,0,0,0,False
All_In_Zipped,application.yml,0,1,0,0,0,0,0,0,0,0,True
All_In_Zipped,application.yml,0,0,0,0,0,0,0,0,0,0,False
Dapr-Microservice-Template,azure-pipelines.yml,0,0,0,0,0,0,0,0,0,0,False
Dapr-Microservice-Template,deployDev.yaml,0,0,0,0,0,0,0,0,0,0,False
Dapr-Microservice-Template,deployLocal.yaml,0,0,0,0,0,0,0,0,0,0,False
Dapr-Microservice-Template,deploy.yaml,0,0,0,0,0,0,0,0,0,0,False
Dapr-Microservice-Template,deployProd.yaml,0,0,0,0,0,0,0,0,0,0,False
Dapr-Microservice-Template,deployLocalFromAcr.yaml,0,0,0,0,0,0,0,0,0,0,False
Dapr-Microservice-Template,redis_messagebus.yaml,0,0,0,0,0,0,0,0,0,0,False
Dapr-Microservice-Template,redis.yaml,0,0,0,0,0,0,0,0,0,0,False
Dapr-Microservice-Template,azure-pipelines.yml,0,0,0,0,0,0,0,0,0,0,False
Dapr-Microservice-Template,deployDev.yaml,0,0,0,0,0,0,0,0,0,0,False
Dapr-Microservice-Template,deployLocal.yaml,0,0,0,0,0,0,0,0,0,0,False
Dapr-Microservice-Template,deploy.yaml,0,0,0,0,0,0,0,0,0,0,False
Dapr-Microservice-Template,deployProd.yaml,0,0,0,0,0,0,0,0,0,0,False
Dapr-Microservice-Template,deployLocalFromAcr.yaml,0,0,0,0,0,0,0,0,0,0,False
Dapr-Microservice-Template,dotnetcore.yml,0,0,0,0,0,0,0,0,0,0,False
advancedGoCloud,simple-k8s-client-deployment.yml,0,0,0,0,0,0,0,0,0,1,True
advancedGoCloud,simple-k8s-server-service.yml,0,0,0,0,0,0,0,0,0,0,False
advancedGoCloud,simple-k8s-server-deployment.yml,0,0,0,0,0,0,1,0,0,0,True
advancedGoCloud,simple-k8s-configmap.yml,1,1,0,0,0,0,0,0,0,0,True
advancedGoCloud,k8s-ingress.yml,0,0,0,0,0,0,0,0,0,0,False
advancedGoCloud,k8s-deployment.yml,0,0,0,0,0,0,1,0,0,0,True
advancedGoCloud,k8s-service.yml,0,0,0,0,0,0,0,0,0,0,False
spring-k8s-demo,Chart.yaml,0,0,0,0,0,0,0,0,0,0,False
spring-k8s-demo,values.yaml,0,0,0,0,0,0,0,0,0,0,False
spring-k8s-demo,gateway-service.yaml,0,0,0,0,0,0,0,0,0,0,False
spring-k8s-demo,mongodb-service.yaml,0,0,0,0,0,0,0,0,0,0,False
spring-k8s-demo,gateway-ingress.yaml,0,0,0,0,0,0,0,0,0,0,False
spring-k8s-demo,mongodb-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
spring-k8s-demo,signatureService-service.yaml,0,0,0,0,0,0,0,0,0,0,False
spring-k8s-demo,nats-service.yaml,0,0,0,0,0,0,0,0,0,0,False
spring-k8s-demo,nats-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
spring-k8s-demo,signatureService-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
spring-k8s-demo,gateway-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
udacity-project5-ml-microservice-kubernetes,config.yml,0,0,0,0,0,0,0,0,0,1,True
demo-k8s,02-worker-app.yaml,0,0,1,0,0,0,0,0,0,0,True
demo-k8s,08-voting-app-service.yaml,0,0,0,0,0,0,0,0,0,0,False
demo-k8s,05-postgres-pod.yaml,0,0,1,0,0,0,0,0,0,0,True
demo-k8s,09-result-app-service.yaml,0,0,0,0,0,0,0,0,0,0,False
demo-k8s,06-redis-service.yaml,0,0,0,0,0,0,0,0,0,0,False
demo-k8s,01-voting-app.yaml,0,0,1,0,0,0,0,0,0,0,True
demo-k8s,04-redis-pod.yaml,0,0,1,0,0,0,0,0,0,0,True
demo-k8s,03-result-app.yaml,0,0,1,0,0,0,0,0,0,0,True
demo-k8s,07-postgres-service.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-example,k8s-example-bookshelfservice.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-example,k8s-example-frontend.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-example,k8s-example-bookservice.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-example,k8s-example-database.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-example,application.yml,0,0,0,0,0,0,0,0,0,0,False
k8s-example,application.yml,0,0,0,0,0,0,0,0,0,0,False
k8s-example,application.yml,0,0,0,0,0,0,0,0,0,0,False
microservice-k8s-polyglot,skaffold.yaml,0,0,0,0,0,0,0,0,0,0,False
microservice-k8s-polyglot,front-end.yaml,0,0,0,0,0,0,0,0,0,0,False
microservice-k8s-polyglot,ingress.yaml,0,0,0,0,0,0,0,0,0,0,False
microservice-k8s-polyglot,ads.yaml,0,0,0,0,0,0,0,0,0,0,False
microservice-k8s-polyglot,dnsutils.yaml,0,0,0,0,0,0,0,0,0,0,False
microservice-k8s-polyglot,strapi.yaml,0,0,0,0,0,0,0,0,0,0,False
microservice-k8s-polyglot,gateway.yaml,0,0,0,0,0,0,0,0,0,0,False
microservice-k8s-polyglot,dnsUpstream.yaml,0,0,0,0,0,0,0,0,0,0,False
microservice-k8s-polyglot,weather.yaml,0,0,0,0,0,0,0,0,0,0,False
microservice-k8s-polyglot,newsservice.yaml,0,0,0,0,0,0,0,0,0,0,False
microservice-k8s-polyglot,oms.yaml,0,0,0,0,0,0,0,0,0,0,False
microservice-k8s-polyglot,product-availbility.yaml,0,0,0,0,0,0,0,0,0,0,False
microservice-k8s-polyglot,application.yaml,0,0,0,0,0,0,0,0,0,0,False
microservice-k8s-polyglot,application-prod.yaml,0,1,0,0,0,0,0,0,0,0,True
microservice-k8s-polyglot,application-dev.yaml,0,1,0,0,0,0,0,0,0,0,True
microservice-k8s-polyglot,gateway.yaml,0,0,0,0,0,0,0,0,0,0,False
microservice-k8s-polyglot,application-prod.yaml,0,5,0,0,0,0,0,0,0,0,True
microservice-k8s-polyglot,application-dev.yaml,0,5,0,0,0,0,0,0,0,0,True
microservice-k8s-polyglot,skaffold.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,app-update-deploy.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,app-deploy.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,app-deploy-pull-secrets.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,mysql-deploy.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,mysql-deploy_v1.8.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,app-deploy_v1.8.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,create-aci.yaml,0,0,0,0,0,0,0,1,1,0,True
k8s-springboot-data-rest,po-deployment.yaml,0,0,0,0,0,0,0,0,0,9,True
k8s-springboot-data-rest,mysql-database-binding.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,mysql-database-instance.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,po-service.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,mysql-dbms-instance.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,Chart.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,values.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,ingress.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,service.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,deploy-app-persistent.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,mysql-deployment.yaml,0,0,0,0,0,0,0,0,0,4,True
k8s-springboot-data-rest,deploy-app.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,app-deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,mysql-secret.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,app-service.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,app-config-map.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,mysql-svc.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,app-mysql-secret.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,Chart.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,values.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,ingress.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,service.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,internal-lb.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,internal-ingress.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,Chart.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,values.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,Chart.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,values.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,secrets.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,ingress.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,service.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,deployment.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,configmap_db.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,ingress.yaml,0,0,0,0,0,0,0,0,0,0,False
k8s-springboot-data-rest,service.yaml,0,0,0,0,0,0,0,0,0,0,False
